title,url,year,keywords,authors,abstract,text,url_pdf,num_citations,url_citations,cluster_id,num_versions,url_versions,excerpt
Intrinsic luminescence excitation spectrum and extended x-ray absorption fine structure above the  edge in Ca,http://scholar.google.com/https://journals.aps.org/prb/abstract/10.1103/PhysRevB.17.2021,1978,,,,,,103,"http://scholar.google.com/scholar?cites=1756881565228259901&as_sdt=2005&sciodt=0,5&hl=en",1756881565228259901,5,"http://scholar.google.com/scholar?cluster=1756881565228259901&hl=en&as_sdt=0,5","… so that x-ray emission is zero below the K edge, and above the edge its probabili … 3, we plot theoscillatory part of the absorption (after background subtraction) in order to depict the … The noisein the uv luminescence EXAFS is attributable mainly to counting statistics, since in this … "
Synchrotron X-ray microprobe determination of chromate content using X-ray absorption near-edge structure,http://scholar.google.com/https://pubs.acs.org/doi/abs/10.1021/ac00061a026,1993,,,,,,175,"http://scholar.google.com/scholar?cites=7282225529540949296&as_sdt=2005&sciodt=0,5&hl=en",7282225529540949296,5,"http://scholar.google.com/scholar?cluster=7282225529540949296&hl=en&as_sdt=0,5","… In the case of transition metals with empty d orbitals (nd° configuration, where n is an integer),the XANES spectra of the K edge are sometimes characterized by a pre-edge absorptionresonance due to electronictransitions from the Is core state to primarily the nd molecular … "
X-ray microprobe analysis of iron oxidation states in silicates and oxides using X-ray absorption near edge structure (XANES),http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/0016703794903050,1994,,,,,,232,"http://scholar.google.com/scholar?cites=11376889866170267550&as_sdt=2005&sciodt=0,5&hl=en",11376889866170267550,6,"http://scholar.google.com/scholar?cluster=11376889866170267550&hl=en&as_sdt=0,5",… Counting times were adjusted to obtain at least IO4 counts per energy step at energies abovethe absorption edge. This resulted in about IO3 counts at the maximum of the pre-edge peak(about lo4 counts integrated Page 3. XANES analysis of iron oxidation states 5211 … 
title,url,year,keywords,authors,abstract,text,url_pdf,num_citations,url_citations,cluster_id,num_versions,url_versions,excerpt
"Lifetime calculation for power modules, application and theory of models and counting methods",http://scholar.google.com/https://ieeexplore.ieee.org/abstract/document/6020520/,2011,,,,,,47,"http://scholar.google.com/scholar?cites=2504845579536703680&as_sdt=2005&sciodt=0,5&hl=en",2504845579536703680,4,"http://scholar.google.com/scholar?cluster=2504845579536703680&hl=en&as_sdt=0,5","… cycle, while falling edge are ignored … It represents well the ide is is vertical and the random variablerepresents a series of roofs of the rainflow cycle counting can be explained according … The rainflowalgorithm code is implemented and optimized considering the calculation time … "
Measuring semantic similarity based on weighting attributes of edge counting,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-540-30583-5_50,2004,,,,,,14,"http://scholar.google.com/scholar?cites=16259608245888782378&as_sdt=2005&sciodt=0,5&hl=en",16259608245888782378,8,"http://scholar.google.com/scholar?cluster=16259608245888782378&hl=en&as_sdt=0,5","… other measurements. Despite of its low performance, edge counting has an advantagein terms of calculation cost. Most of the methods, which have relatively high rate ofsimilarity, use various information sources. For example … "
Calculation of the absolute peak efficiency of gamma-ray detectors for different counting geometries,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/0029554X81903748,1981,,,,,,383,"http://scholar.google.com/scholar?cites=4912880646482745685&as_sdt=2005&sciodt=0,5&hl=en",4912880646482745685,8,"http://scholar.google.com/scholar?cluster=4912880646482745685&hl=en&as_sdt=0,5",… Thus the calculation of ~ becomes rather simple and call be performed even by programmabledesk … This will be demonstrated for a single open-ended Ge(Li) detector counting a cylindricalsample … 6) (minor effects occurring with a 3' passing through the edge of the container are … 
A new similarity measure based on edge counting,http://scholar.google.com/https://pdfs.semanticscholar.org/02a5/6176a48ba9de3a6e43e7e10da531ee4adfb8.pdf,2006,,,,,http://scholar.google.com/https://pdfs.semanticscholar.org/02a5/6176a48ba9de3a6e43e7e10da531ee4adfb8.pdf,63,"http://scholar.google.com/scholar?cites=17316492695987697519&as_sdt=2005&sciodt=0,5&hl=en",17316492695987697519,5,"http://scholar.google.com/scholar?cluster=17316492695987697519&hl=en&as_sdt=0,5","… This measure, based on the edge counting between nodes by the shortest way, presents a meanof the most obvious to evaluate the semantic similarity … To check the validity of our measure, itis judicious to test its speed of calculation compared to the measure of Wu and Palmer … "
Real-space multiple-scattering calculation and interpretation of x-ray-absorption near-edge structure,http://scholar.google.com/https://journals.aps.org/prb/abstract/10.1103/PhysRevB.58.7565,1998,,,,,,4580,"http://scholar.google.com/scholar?cites=6524774054568158338&as_sdt=2005&sciodt=0,5&hl=en",6524774054568158338,9,"http://scholar.google.com/scholar?cluster=6524774054568158338&hl=en&as_sdt=0,5","… This is in contrast to the weak-scattering region above about 40 eV of an edge—the extendedx-ray-absorption … also suggested that, in the case of short bond distances be- tween atoms i andj, a FMS calculation be made … The second term cancels double counting in the first term … "
Comparison of counting algorithms and empiric lifetime models to analyze the load-profile of an IGBT power module in a hybrid car,http://scholar.google.com/https://ieeexplore.ieee.org/abstract/document/6689758/,2013,,,,,,15,"http://scholar.google.com/scholar?cites=13148444461783617144&as_sdt=2005&sciodt=0,5&hl=en",13148444461783617144,4,"http://scholar.google.com/scholar?cluster=13148444461783617144&hl=en&as_sdt=0,5","… B. Cycle Counting Algorithm The lifetime calculation on the basis of empirical lifetime modelsrequires the conversion of the … algorithms become established over the years [7, 8]. Widelyaccepted algorithms are the half- cycle counting, the maximum-edge counting and the … "
A WordNet-based semantic similarity measurement combining edge-counting and information content theory,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/S0952197614002814,2015,,,,,,70,"http://scholar.google.com/scholar?cites=9203904684700800121&as_sdt=2005&sciodt=0,5&hl=en",9203904684700800121,2,"http://scholar.google.com/scholar?cluster=9203904684700800121&hl=en&as_sdt=0,5","… The most intuitive method for measuring similarity is counting the edges separating the concept …Conrath, 1997, Richardson et al., 1994) considered the factors influencing the edge weight such …They call such IC as the intrinsic IC which simplifies the calculation and improves the … "
Edge-responsive apparatus for counting conveyor-transported articles,http://scholar.google.com/https://patents.google.com/patent/US4384195A/en,1983,,,,,,35,"http://scholar.google.com/scholar?cites=8036024126360401796&as_sdt=2005&sciodt=0,5&hl=en",8036024126360401796,2,"http://scholar.google.com/scholar?cluster=8036024126360401796&hl=en&as_sdt=0,5","… for the same exists, whenever, as mentioned above, the principal first calculation, using the … pointwhich immediately preceded the indicated arrival of a newspaper's leading edge, the computer …circuit 56 results in circuit 56 supplying the counter/stacker with a counting pulse 0.2 … "
An algorithm for the calculation of the Szeged index of benzenoid hydrocarbons,http://scholar.google.com/https://pubs.acs.org/doi/pdf/10.1021/ci00028a008,1995,,,,,,112,"http://scholar.google.com/scholar?cites=11471030151059814452&as_sdt=2005&sciodt=0,5&hl=en",11471030151059814452,7,"http://scholar.google.com/scholar?cluster=11471030151059814452&hl=en&as_sdt=0,5","… The method requires the finding of allelementary cuts of a benzenoid system and counting thevertices lying … The calculation of Sz directly from its definition (see below) is quite cumbersome,especially in the case of … in a shortest path that connects x and y. Let e be an edge of the … "
Counting polynomials and related indices by edge cutting procedures,http://match.pmf.kg.ac.rs/electronic_versions/Match64/n3/match64n3_569-590.pdf,2010,,,,,http://match.pmf.kg.ac.rs/electronic_versions/Match64/n3/match64n3_569-590.pdf,30,"http://scholar.google.com/scholar?cites=5225857655795860204&as_sdt=2005&sciodt=0,5&hl=en",5225857655795860204,,,"… The first derivative (in x=1) of a (graph) counting polynomial provides single numbers, often called …a partition with respect to each edge in ck taken, however, as a “single edge” (as in … This can bedemonstrated by expanding definition (28), CI calculation leading to ( ) G 3 :16,17 2 … "
Edge extraction of optical subaperture based on differential box-counting dimension method with window merge replication,http://scholar.google.com/https://www.spiedigitallibrary.org/journals/Optical-Engineering/volume-55/issue-9/093107/Edge-extraction-of-optical-subaperture-based-on-differential-box-counting/10.1117/1.OE.55.9.093107.short,2016,,,,,,5,"http://scholar.google.com/scholar?cites=4762359106566045702&as_sdt=2005&sciodt=0,5&hl=en",4762359106566045702,3,"http://scholar.google.com/scholar?cluster=4762359106566045702&hl=en&as_sdt=0,5","… 6. In Sec. 2, we explained the edge extraction method based on FD. For thedisadvantages of the differential box-counting (DBC) method, a modified DBC methodwas adopted to make FD calculation accurate. In Sec. 3, we presented … "
Experimental feasibility of multi-energy photon-counting K-edge imaging in pre-clinical computed tomography,http://scholar.google.com/https://iopscience.iop.org/article/10.1088/0031-9155/53/15/002,2008,,,,,,701,"http://scholar.google.com/scholar?cites=167065703869004417&as_sdt=2005&sciodt=0,5&hl=en",167065703869004417,10,"http://scholar.google.com/scholar?cluster=167065703869004417&hl=en&as_sdt=0,5","… As detector, a single-line photon-counting CdTe array manufactured by GammaMedica-Ideas(Northridge, Ca., USA … The two materials exhibit their K absorption edge within the x-ray rangeconsidered here … Figure 3 shows the good agreement of measurement and calculation … "
Semantic similarity based on corpus statistics and lexical taxonomy,http://scholar.google.com/https://arxiv.org/abs/cmp-lg/9709008,1997,,,,,,3691,"http://scholar.google.com/scholar?cites=1934246450205661246&as_sdt=2005&sciodt=0,5&hl=en",1934246450205661246,16,"http://scholar.google.com/scholar?cluster=1934246450205661246&hl=en&as_sdt=0,5","… Specifically, the proposed measure is a combined approach that inherits theedge-based approach of the edge counting scheme, which is then enhanced by thenode-based approach of the information content calculation. When … "
Counting and calculation on Ponam Island,http://scholar.google.com/https://www.jstor.org/stable/20705598,1981,,,,,,18,"http://scholar.google.com/scholar?cites=14177884000159518457&as_sdt=2005&sciodt=0,5&hl=en",14177884000159518457,2,"http://scholar.google.com/scholar?cluster=14177884000159518457&hl=en&as_sdt=0,5",Page 1. COUNTING AND CALCULATION ON PONAM ISLAND1 Achsah Carrier … Page 3.COUNTING AND CALCULATION ON PONAM 467 homonyms rather than as one word with twoapplications. The concept hornean is both more interesting and more important than patolim … 
Calculation of the fractal dimensions of machined surface profiles,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/004316489506768X,1996,,,,,,158,"http://scholar.google.com/scholar?cites=17946798615884745387&as_sdt=2005&sciodt=0,5&hl=en",17946798615884745387,4,"http://scholar.google.com/scholar?cluster=17946798615884745387&hl=en&as_sdt=0,5",… with theoretical values in comparison with the power spectrum method and the rectan- gular cellcounting method … 3. Calculation of the machined surface profiles by the variation method … by theabove disturbance and the burnishing in the vicinity of the cutting edge becomes rela … 
